time,frequency,confidence
0.0,1316.7903574893455,0.31840038
0.01,1329.7613358561987,0.053965576
0.02,1315.7809435647569,0.03830045
0.03,901.4554180437709,0.010767874
0.04,906.5438888200267,0.0129110385
0.05,890.4407202456687,0.008119826
0.06,885.7286984257627,0.04285831
0.07,900.5611622822121,0.12863685
0.08,897.7763116100529,0.059754554
0.09,1315.7075170471294,0.10349291
0.1,1319.2414313880065,0.14144781
0.11,1335.7931367407957,0.05693866
0.12,1309.7568986918518,0.11765618
0.13,1307.0850610144394,0.2007765
0.14,1310.2126058765111,0.20261054
0.15,1318.18626583948,0.12952633
0.16,1323.975183901961,0.22463202
0.17,1317.477664992662,0.2985285
0.18,1317.2034264840565,0.22488268
0.19,1320.4351789112388,0.34365058
0.2,1326.9481620022157,0.14265467
0.21,1319.4483554631154,0.021677518
0.22,1324.8995731809996,0.14112338
0.23,1330.03736494764,0.055506136
0.24,1327.7025921358195,0.0076107914
0.25,1289.344699618292,0.054411523
0.26,1313.513381505833,0.15583718
0.27,1318.3362466125275,0.2617791
0.28,1317.3350449347174,0.28593084
0.29,1328.6065633512092,0.0796548
0.3,1324.103828881083,0.047774706
0.31,1321.0915337639208,0.05941187
0.32,1314.9592712024382,0.1655772
0.33,1333.22073072829,0.107555024
0.34,894.1591787967186,0.13269651
0.35,889.8205868658413,0.11361598
0.36,888.7797485242522,0.013247695
0.37,876.0728519689703,0.014301864
0.38,886.5637520349775,0.19695584
0.39,1301.9917372302723,0.10945456
0.4,1296.360673041585,0.03595556
0.41,1311.2470762461724,0.0112202745
0.42,1328.4515147648017,0.111660935
0.43,1334.0772236201676,0.18610235
0.44,1351.5553026229259,0.26529768
0.45,893.5711965293374,0.14776234
0.46,880.5951398630086,0.07300618
0.47,885.433091437623,0.055198234
0.48,892.0069587500611,0.058304857
0.49,1327.2658363895334,0.14881521
0.5,1321.833040478258,0.2755854
0.51,1314.0697901988258,0.071574636
0.52,1312.4293080721272,0.016809817
0.53,1324.058794121158,0.016798731
0.54,1334.1377911777047,0.04336644
0.55,1320.0693392001278,0.022329437
0.56,1314.9191900557698,0.25416756
0.57,1325.655810683123,0.24862254
0.58,667.5768827335081,0.30818403
0.59,266.7030373521828,0.83705676
0.6,265.68595487948585,0.83866864
0.61,262.1337412380576,0.86824113
0.62,261.191061013574,0.9362828
0.63,263.3149219710785,0.94617504
0.64,264.2242377297233,0.9200741
0.65,264.3153963328904,0.92405367
0.66,264.29269789889617,0.92058945
0.67,264.8364263347396,0.9609342
0.68,265.1448099489303,0.9737902
0.69,264.9847198955559,0.96988934
0.7,264.87679552878643,0.9673281
0.71,264.72158838052525,0.9563667
0.72,264.36997579851374,0.928022
0.73,264.0365804153603,0.905728
0.74,263.71365479985917,0.9440331
0.75,263.71111722960273,0.94479257
0.76,263.7237985699458,0.9426933
0.77,263.96659464111104,0.9201753
0.78,264.20757394216724,0.89202297
0.79,264.01597787585183,0.91204125
0.8,263.89499262457906,0.9264552
0.81,263.4587215096284,0.96434116
0.82,263.3293424414139,0.9702125
0.83,263.30501665376426,0.97223085
0.84,263.36427527848844,0.9712299
0.85,263.2318203984585,0.9746694
0.86,263.26087929444964,0.97458094
0.87,263.3499170102513,0.9711482
0.88,263.26383674048657,0.9752749
0.89,263.13150409990334,0.97916985
0.9,262.98351982138666,0.98216575
0.91,263.0113152218866,0.9826726
0.92,263.3605927967044,0.9701975
0.93,263.54995958853704,0.9553269
0.94,263.30819845167946,0.9688126
0.95,263.3047646041137,0.9699541
0.96,263.54853718715907,0.95619774
0.97,263.7741646049201,0.9420555
0.98,263.9888657515681,0.9151634
0.99,264.0106704525516,0.9164203
1.0,264.06194869182593,0.9087648
1.01,264.03690655373924,0.9075707
1.02,264.1093748447504,0.9044689
1.03,263.99199828861083,0.915134
1.04,263.68096447334375,0.94513404
1.05,263.18906423631455,0.97471696
1.06,262.58723667758846,0.9852416
1.07,262.20229549607774,0.98380935
1.08,262.35469700564585,0.9834047
1.09,262.60239004733353,0.9843142
1.1,263.0414016385944,0.97778225
1.11,263.08939594822607,0.97529763
1.12,263.24594131227354,0.96873647
1.13,263.65245644614106,0.94493365
1.14,263.7242902268723,0.9405433
1.15,263.58419084546017,0.9502324
1.16,263.55787773549025,0.95457494
1.17,263.51425585696353,0.9602296
1.18,263.25286030114455,0.97248363
1.19,263.3351549324267,0.9700851
1.2,263.0567154947462,0.9792174
1.21,263.1374322529816,0.97743213
1.22,262.7971773945346,0.98521495
1.23,262.5876074288969,0.9868946
1.24,262.44627473778513,0.9871623
1.25,262.40882136862916,0.98742944
1.26,262.52496350225414,0.98880404
1.27,262.6652430140627,0.9874698
1.28,262.60527630920427,0.9873477
1.29,262.55598067899194,0.9891801
1.3,262.5156298540993,0.9892274
1.31,262.37632779955857,0.98940724
1.32,262.33222117185,0.9891578
1.33,262.36613598364903,0.99033946
1.34,262.34128449350214,0.9896771
1.35,262.38022664992025,0.98941374
1.36,262.3842709619617,0.9882478
1.37,262.49518817449996,0.98826164
1.38,262.2765946379818,0.9881577
1.39,262.0687958272255,0.98568785
1.4,262.03292701110763,0.9851784
1.41,262.17391104697174,0.9872362
1.42,262.21983495438076,0.98306745
1.43,262.23997803576304,0.98321795
1.44,261.9958600188867,0.97613907
1.45,262.1198660583812,0.9831082
1.46,262.0683392945302,0.98043686
1.47,262.1058591174618,0.98397326
1.48,262.32220173546233,0.98330885
1.49,262.3178774420703,0.980451
1.5,262.2052304394132,0.974394
1.51,262.13492378420744,0.97035664
1.52,261.7876902848605,0.9122566
1.53,261.7515344375873,0.9267729
1.54,261.45713738358506,0.8453861
1.55,261.50868820054575,0.929573
1.56,261.3760448683649,0.8721746
1.57,261.23879600838046,0.8615529
1.58,261.0108329485459,0.7005732
1.59,261.3442383184184,0.77053344
1.6,261.71281036092824,0.859928
1.61,262.08056673940507,0.83483464
1.62,262.0766280717006,0.90375626
1.63,262.1738711341769,0.94710195
1.64,262.2505255534943,0.9254597
1.65,524.910292561249,0.9479357
1.66,524.9701279064916,0.9442834
1.67,524.6609523884918,0.9781993
1.68,524.1925485601579,0.9788533
1.69,523.0868783437613,0.9435774
1.7,522.5998041859912,0.9126798
1.71,521.8527114097866,0.8819914
1.72,521.2794796705972,0.86124545
1.73,521.3926138601914,0.87049305
1.74,522.0504660171043,0.906182
1.75,523.2894675338939,0.96622175
1.76,524.4419402117018,0.99356467
1.77,525.1696495113554,0.99524456
1.78,525.8402345318566,0.9938314
1.79,526.930768439205,0.97192985
1.8,527.3021338330561,0.9563236
1.81,527.5787026598281,0.941791
1.82,528.1728571216088,0.9105951
1.83,528.4961258937362,0.89871603
1.84,528.3637133095965,0.90997183
1.85,527.3480692948874,0.95517474
1.86,526.6126656384095,0.9833829
1.87,525.2328979342929,0.99621826
1.88,523.8910958646794,0.98829556
1.89,522.2796064135924,0.92590433
1.9,522.1198925908898,0.9171561
1.91,522.1167776286017,0.91668504
1.92,522.8173242225737,0.9449195
1.93,524.0534668529186,0.98970675
1.94,524.9767914499977,0.9957918
1.95,525.8892292034803,0.99300426
1.96,527.1715855836895,0.95967233
1.97,528.8472445772906,0.9570635
1.98,529.7022826200118,0.98279655
1.99,529.7757395996284,0.98562676
2.0,530.1718382761059,0.9891528
2.01,530.0011166077978,0.9881495
2.02,529.229190852798,0.97010964
2.03,528.4447179426862,0.94022244
2.04,527.3770086164158,0.9539886
2.05,525.9352434470509,0.99197316
2.06,524.5949306631808,0.9946985
2.07,522.8330155248289,0.9461078
2.08,521.0475119770741,0.96849436
2.09,520.9499201539492,0.9740967
2.1,521.3377313624957,0.9591952
2.11,522.5251346522352,0.9299948
2.12,524.3838685667863,0.99243295
2.13,525.7908373283009,0.9939466
2.14,527.0975391581208,0.9641422
2.15,528.3863461286163,0.9371083
2.16,529.6540879395172,0.97861177
2.17,530.3303146649904,0.9881201
2.18,530.9273549047143,0.98850507
2.19,530.4537066648509,0.98986405
2.2,529.8535328560055,0.98549265
2.21,529.372720805202,0.9730204
2.22,529.0610696047289,0.9636169
2.23,528.7018928246904,0.9489993
2.24,526.6714933737165,0.9779627
2.25,525.0829339909355,0.99598277
2.26,523.4250255848987,0.97663033
2.27,523.0695540851549,0.9543688
2.28,522.876518180218,0.9520444
2.29,523.6515101958524,0.98222476
2.3,524.7030517601273,0.99554104
2.31,525.8583237126918,0.99368894
2.32,527.4941943682462,0.9464517
2.33,529.2269757218478,0.9664049
2.34,530.4662565914539,0.98955476
2.35,530.8424810347074,0.9923706
2.36,531.4568884826123,0.98930603
2.37,531.4029606473198,0.9911135
2.38,531.4547121572873,0.9909017
2.39,531.5935057586976,0.98720425
2.4,530.7194729586417,0.9909575
2.41,528.8498202001543,0.9575699
2.42,527.429141069387,0.9509314
2.43,526.2666973405921,0.9886003
2.44,524.6526455757825,0.99546033
2.45,523.2146200980334,0.9651715
2.46,522.5130529560015,0.9326974
2.47,523.4836387926058,0.97750705
2.48,524.4594679147746,0.9936963
2.49,525.5957837599193,0.9946498
2.5,526.9342299551955,0.96684176
2.51,529.2192054492672,0.9688402
2.52,531.1670296928589,0.99032706
2.53,532.005592775038,0.98543245
2.54,532.9990632768634,0.96692586
2.55,532.9312037324257,0.9673448
2.56,533.1845919289432,0.9580351
2.57,533.6657650868951,0.9418568
2.58,532.8448900098543,0.9658842
2.59,531.3915358431243,0.99076474
2.6,529.8020822942826,0.9825707
2.61,527.6978909154651,0.9396555
2.62,526.723639994464,0.97841185
2.63,525.5371310710913,0.99553645
2.64,524.7502020077325,0.995739
2.65,524.5174106056718,0.9948703
2.66,524.8243014396245,0.99457365
2.67,526.2964642125322,0.9877346
2.68,527.9208295183414,0.92771906
2.69,529.4793724006267,0.9774745
2.7,530.5199651923601,0.99201584
2.71,531.19553763089,0.99155116
2.72,532.0958825492678,0.9798076
2.73,532.3903032927453,0.9762739
2.74,532.0200441042252,0.98363113
2.75,532.4033509485942,0.97952455
2.76,533.1999596018001,0.9577226
2.77,531.7032858088486,0.9857757
2.78,528.9024865101827,0.960877
2.79,527.5655923182402,0.9445075
2.8,526.0307661199913,0.9920587
2.81,524.9132700230775,0.995861
2.82,524.6251713759123,0.99547124
2.83,523.6520620733518,0.98284286
2.84,524.3848194004396,0.9936939
2.85,525.5256077344513,0.995195
2.86,526.3187007520725,0.98902434
2.87,527.6970211539978,0.93944806
2.88,529.9536651827485,0.98635304
2.89,531.7304290789971,0.9868132
2.9,532.8299148710876,0.96918553
2.91,532.9034829660824,0.96608716
2.92,532.8044567893844,0.9699495
2.93,533.4932800172242,0.949092
2.94,533.7083208735136,0.9450355
2.95,532.5940374653508,0.97500086
2.96,531.432010271111,0.99093646
2.97,529.6983620524625,0.9826109
2.98,528.5596820999432,0.9455911
2.99,526.9694073955848,0.97075564
3.0,525.8254776507499,0.99355066
3.01,525.1932447490119,0.9961456
3.02,524.8476829310077,0.9957793
3.03,525.267533156879,0.9961467
3.04,526.5473298635828,0.98480856
3.05,528.046701594568,0.9225912
3.06,529.16907080086,0.96906966
3.07,530.588912371323,0.99344057
3.08,531.5917852264764,0.98980284
3.09,531.7142623925306,0.9897267
3.1,531.8917700061203,0.9864958
3.11,532.038361341452,0.98429954
3.12,532.0189968238383,0.9839415
3.13,531.5741194759529,0.9888803
3.14,530.4758503169152,0.9919131
3.15,529.8843716914196,0.9859979
3.16,528.8739646384764,0.9571593
3.17,527.5459513916077,0.9450708
3.18,526.6599900252832,0.9800893
3.19,526.6246112254205,0.9803673
3.2,525.1447565469297,0.9939189
3.21,525.443807397674,0.995439
3.22,525.522938837088,0.99506015
3.23,526.2078596100679,0.9902716
3.24,527.0204668058365,0.9680284
3.25,527.7311365118356,0.93794966
3.26,529.4565198358075,0.9726165
3.27,530.7111371436305,0.98987
3.28,531.0688805401694,0.9890716
3.29,531.3303298800912,0.99016494
3.3,531.1881303876114,0.9893226
3.31,530.9464196159556,0.9907578
3.32,530.6648288498999,0.9911712
3.33,530.0406650074947,0.9855762
3.34,529.6921204660553,0.98188573
3.35,529.3281690822427,0.97188795
3.36,528.8481994401037,0.95546746
3.37,528.0654585917516,0.92332613
3.38,527.204791889076,0.96262336
3.39,526.5431271594085,0.9854795
3.4,526.3678424816474,0.9885902
3.41,526.854003213166,0.9744747
3.42,527.8327717568739,0.93272805
3.43,529.0775005959623,0.9650837
3.44,529.936538553644,0.9874248
3.45,530.4253070359557,0.99222493
3.46,530.663965203328,0.9926696
3.47,531.0969322307146,0.9919756
3.48,531.0317631512473,0.99249095
3.49,531.275638440692,0.9917577
3.5,531.4050874258855,0.990845
3.51,530.6639634004727,0.99238825
3.52,529.6469008408396,0.9822124
3.53,528.9234410273824,0.96130884
3.54,528.7111460022775,0.9525221
3.55,528.6061861253282,0.9464659
3.56,528.5293483587866,0.94318825
3.57,528.6166388450445,0.94793534
3.58,528.613962478088,0.94980246
3.59,529.1355085208795,0.9674883
3.6,529.8346467743281,0.9859547
3.61,530.0126900654316,0.9883888
3.62,530.0694091726923,0.98928624
3.63,530.0246336783279,0.98806274
3.64,529.9493365262017,0.98699653
3.65,529.5845834499163,0.9806004
3.66,528.8659555339225,0.9589635
3.67,528.7566055992803,0.95540154
3.68,529.0996130464825,0.96707493
3.69,529.136927426662,0.96664363
3.7,529.0464341063209,0.96360064
3.71,529.1129118574681,0.9668804
3.72,529.7170387304542,0.9831482
3.73,530.4684027724452,0.9909232
3.74,530.3124134435662,0.9902602
3.75,529.819066488608,0.9839998
3.76,528.3656617586881,0.9359292
3.77,527.0813756803777,0.96106845
3.78,525.5127348324459,0.992979
3.79,524.0406423581281,0.9782631
3.8,525.1770738441588,0.9855827
3.81,527.084438083092,0.95897293
3.82,526.0058096997166,0.96432644
3.83,393.4109098000027,0.8083174
3.84,392.7947454123715,0.86221695
3.85,392.7366988167481,0.8707718
3.86,392.9102983648921,0.8367726
3.87,392.70785983421854,0.89824146
3.88,391.98192123510455,0.9188779
3.89,391.2965821605811,0.8886195
3.9,391.83173891155207,0.9322922
3.91,392.9366444715185,0.9735919
3.92,392.0669656315847,0.94660765
3.93,392.3533723759735,0.93193483
3.94,393.0874895071613,0.91682774
3.95,393.42901625373065,0.906345
3.96,393.3762724766941,0.8825528
3.97,392.8872670981951,0.816518
3.98,393.11784217637495,0.90995383
3.99,393.16992557773125,0.93701136
4.0,392.96746169797416,0.95502734
4.01,393.414000679075,0.96888936
4.02,393.28784851604047,0.9664588
4.03,393.653060042679,0.97713125
4.04,393.8734100538428,0.97610235
4.05,393.77412705767335,0.9752528
4.06,394.15967773818016,0.97126716
4.07,393.88179423479016,0.9756688
4.08,393.79084668255496,0.9767853
4.09,393.7087103392855,0.98173875
4.1,393.42611600648183,0.98496693
4.11,393.45017633216503,0.98603094
4.12,393.4891810644997,0.9890966
4.13,393.4307440277783,0.99085677
4.14,393.60288534658616,0.99104697
4.15,393.953322899325,0.988847
4.16,394.1418618682016,0.98571163
4.17,394.1107563295373,0.98429674
4.18,394.09460877285,0.9854785
4.19,394.0682214495504,0.9880959
4.2,393.79099066613355,0.990708
4.21,393.7200212929854,0.99132204
4.22,393.8546268617711,0.9915467
4.23,393.66394304719813,0.99223185
4.24,393.6550985468473,0.9921652
4.25,393.7221686347792,0.9923051
4.26,393.6424314436371,0.99282855
4.27,393.6493291952177,0.9923608
4.28,393.60066533480455,0.9923746
4.29,393.35484161036266,0.9932214
4.3,393.17386459819056,0.992761
4.31,392.68112870996447,0.9884947
4.32,392.6596537459616,0.98528385
4.33,392.245177411918,0.96183527
4.34,393.880878713926,0.97473234
4.35,394.23359381810025,0.951775
4.36,394.8486747232076,0.88395786
4.37,395.26313362137785,0.86100435
4.38,395.8259326069637,0.7973186
4.39,395.8039520802266,0.80586165
4.4,395.52352265465777,0.82735986
4.41,395.57345294078146,0.68336725
4.42,394.98069118831904,0.6007048
4.43,395.120413938655,0.4097253
4.44,527.418218537042,0.5249815
4.45,527.4390562783036,0.8383624
4.46,527.12319319172,0.9440263
4.47,526.763616734904,0.9626851
4.48,526.0936155171449,0.96773493
4.49,526.1855361587818,0.9633866
4.5,526.5573228721694,0.94205385
4.51,527.3955464810443,0.8961186
4.52,528.0421239032448,0.8570499
4.53,528.7894993328639,0.91698396
4.54,528.6641022683923,0.90858585
4.55,528.6223206737972,0.91550756
4.56,528.7613828209038,0.93269765
4.57,528.835506390604,0.935302
4.58,528.4571785076903,0.92579037
4.59,528.0285180050664,0.91906273
4.6,527.4434426915176,0.9453847
4.61,527.0919908247181,0.9584067
4.62,526.9262215310212,0.9672782
4.63,527.3210478747563,0.95273036
4.64,527.6029448781579,0.94082916
4.65,527.7950620170266,0.93300825
4.66,528.2530343396936,0.9079162
4.67,528.6051595175611,0.88952345
4.68,528.7418154122352,0.88254565
4.69,528.4530157243373,0.898682
4.7,528.3735044135672,0.90427417
4.71,528.1408584685677,0.91794497
4.72,528.0595347034945,0.9219879
4.73,528.0536816525741,0.92275834
4.74,528.039624680701,0.92299724
4.75,527.9814005662432,0.9262494
4.76,528.0900370000116,0.91975176
4.77,528.1175238237702,0.9174465
4.78,528.0249435215896,0.9236405
4.79,527.8413582906593,0.93266714
4.8,527.7087405608509,0.92427653
4.81,526.9892819767254,0.46971047
4.82,527.4592160304139,0.6338763
4.83,592.2913724732895,0.8460858
4.84,592.65076048017,0.89234096
4.85,593.1796934488808,0.92541057
4.86,593.3206981755116,0.9355615
4.87,593.3707583141053,0.9347551
4.88,593.6154403214557,0.946341
4.89,593.207901063367,0.93214005
4.9,593.5584523299655,0.9462397
4.91,593.887408779559,0.9623951
4.92,593.9081006904353,0.963835
4.93,593.9901963749135,0.9663811
4.94,593.669086957138,0.9531696
4.95,593.6717918255648,0.9529914
4.96,593.3025239520991,0.93834215
4.97,592.9261675998515,0.92140293
4.98,592.545246021921,0.90429455
4.99,592.3820114295652,0.8967648
5.0,592.4852632435917,0.90057874
5.01,592.5949213985759,0.9034507
