time,frequency,confidence
0.0,886.7988608934693,0.018976301
0.01,884.506358735714,0.097385556
0.02,888.8946258808382,0.06824515
0.03,885.9315670958824,0.09884407
0.04,885.1023488944691,0.045273185
0.05,889.3469734629509,0.045224864
0.06,891.864697480117,0.13640292
0.07,900.0833492082952,0.051107507
0.08,893.0902121110761,0.009847453
0.09,880.477872186895,0.018725969
0.1,889.645901936884,0.044322263
0.11,897.256941932013,0.090913706
0.12,900.1829429946639,0.07125957
0.13,883.6778796526849,0.11013733
0.14,889.2274359699338,0.027308548
0.15,898.2699328166312,0.05876591
0.16,893.527036868344,0.092432134
0.17,896.9859424532096,0.06118905
0.18,873.290073893641,0.17080048
0.19,869.3022621369569,0.07325525
0.2,874.293638149888,0.0360994
0.21,882.9193093632373,0.012908304
0.22,895.5625657303058,0.049207523
0.23,882.8958329265096,0.012239707
0.24,876.9382005080167,0.03576945
0.25,875.0230222929155,0.016167846
0.26,884.921789690617,0.009492929
0.27,872.2851273833503,0.019574707
0.28,879.96654976784,0.038448278
0.29,1328.8110852254354,0.10525779
0.3,1315.9200279288852,0.14432216
0.31,1315.6245659538374,0.1516133
0.32,1311.9669143068645,0.042414043
0.33,1314.4623333562529,0.08306614
0.34,1312.0611089684692,0.26062363
0.35,1289.7724154757334,0.087498546
0.36,1210.297242527147,0.03942024
0.37,1182.1180450478696,0.0098485965
0.38,1209.2238755420994,0.3842716
0.39,1222.0486984263534,0.22476333
0.4,1216.1548261524972,0.012586454
0.41,523.0903696329134,0.038712535
0.42,503.8908315295029,0.031640798
0.43,491.67339438858784,0.30880597
0.44,496.79639330918866,0.542974
0.45,493.78893427177104,0.7959265
0.46,493.03961948050505,0.8973998
0.47,494.8101115508751,0.9885815
0.48,496.1023588277353,0.9915519
0.49,496.6602148924137,0.9849325
0.5,496.0628467193947,0.9923968
0.51,494.1757766441266,0.9795783
0.52,492.0480199066389,0.94804376
0.53,490.1877533757641,0.98983824
0.54,489.5830573452724,0.9885223
0.55,489.9326296502915,0.99049735
0.56,490.04079172515054,0.9896543
0.57,490.8610968254248,0.9842037
0.58,493.1146276667297,0.9212618
0.59,495.80172289040354,0.9919876
0.6,497.0640991332991,0.96859723
0.61,497.6868786552441,0.9283416
0.62,496.8956918334566,0.9616244
0.63,494.61500130576945,0.97619116
0.64,493.04737040286034,0.90946436
0.65,493.34069910447937,0.9314651
0.66,493.3276110313536,0.9322087
0.67,493.19824411856195,0.9246855
0.68,493.82767496805707,0.9603565
0.69,493.9267755090387,0.9663408
0.7,493.22883552613325,0.929766
0.71,493.4565921558021,0.94290084
0.72,493.85027365292893,0.9429982
0.73,494.0207067131632,0.905146
0.74,493.35260845084,0.90640944
0.75,494.74444962329574,0.98126364
0.76,495.2517207016373,0.9912717
0.77,494.52274531329414,0.9868101
0.78,494.1519249383962,0.97991186
0.79,494.20457412303136,0.98336375
0.8,494.1508412198175,0.9815153
0.81,493.4745424663321,0.942611
0.82,493.2274572031405,0.92801565
0.83,495.24096306249635,0.9922937
0.84,496.03563258284134,0.9902408
