time,frequency,confidence
0.0,0.0,
0.01,0.0,
0.02,0.0,
0.03,0.0,
0.04,0.0,
0.05,0.0,
0.06,0.0,
0.07,0.0,
0.08,0.0,
0.09,0.0,
0.1,0.0,
0.11,0.0,
0.12,0.0,
0.13,0.0,
0.14,0.0,
0.15,0.0,
0.16,0.0,
0.17,0.0,
0.18,0.0,
0.19,0.0,
0.2,0.0,
0.21,0.0,
0.22,0.0,
0.23,0.0,
0.24,0.0,
0.25,0.0,
0.26,0.0,
0.27,0.0,
0.28,0.0,
0.29,0.0,
0.3,0.0,
0.31,0.0,
0.32,0.0,
0.33,0.0,
0.34,0.0,
0.35,0.0,
0.36,0.0,
0.37,0.0,
0.38,0.0,
0.39,0.0,
0.4,0.0,
0.41,0.0,
0.42,0.0,
0.43,0.0,
0.44,0.0,
0.45,0.0,
0.46,0.0,
0.47,0.0,
0.48,0.0,
0.49,0.0,
0.5,0.0,
0.51,0.0,
0.52,0.0,
0.53,0.0,
0.54,0.0,
0.55,0.0,
0.56,0.0,
0.57,0.0,
0.58,0.0,
0.59,0.0,
0.6,0.0,
0.61,0.0,
0.62,0.0,
0.63,0.0,
0.64,0.0,
0.65,1321.6517683839961,0.57650447
0.66,1341.05571055832,0.3443278
0.67,1025.1805619570878,0.14016356
0.68,1009.3597790322772,0.11713873
0.69,1041.9878143403744,0.000117518684
0.7,1027.588856801176,0.1158593
0.71,1027.9886109588083,0.008471974
0.72,1058.1848818300073,0.28625336
0.73,1050.6796705356878,0.044179656
0.74,701.7950396598724,0.08119907
0.75,687.0921268963667,0.24691956
0.76,691.0110901429676,0.58232635
0.77,685.3196773704947,0.12503578
0.78,683.1090393513077,0.028388947
0.79,698.0769182150221,0.009914049
0.8,724.5431006664355,0.01896362
0.81,724.1100996489881,0.034673948
0.82,705.2130090540699,0.22711705
0.83,701.6170558858405,0.18180235
0.84,680.2170978279104,0.23790151
0.85,689.382821385148,0.5541817
0.86,681.5103041594534,0.39942908
0.87,679.1248477399911,0.21562128
0.88,715.8140075480615,0.003771232
0.89,714.2794666282481,0.0014804383
0.9,705.8570115436144,0.1376095
0.91,710.8805322594778,0.057640728
0.92,701.7963974838558,0.43719295
0.93,702.5353521260897,0.525777
0.94,711.9411795327267,0.107297994
0.95,691.931378263766,0.2424001
0.96,681.7537245196417,0.28594455
0.97,685.3291526663086,0.24145177
0.98,1393.708613043892,0.029367365
0.99,1352.4396125501817,0.0074963206
1.0,1434.2273155379164,0.0693438
1.01,1414.7197170546078,0.12258036
1.02,702.0652913957606,0.6330732
1.03,697.2941450913854,0.74456054
1.04,690.5553758332567,0.600908
1.05,681.5949104161051,0.30122095
1.06,674.3018101964066,0.1432503
1.07,1423.708169126535,0.00446208
